Case,BL_Speed,RD_Speed,rad,BL_Hdg,RD_Hdg,BL_Alt,RD_Alt,maxRange,minErrorTry
40,552,485,38,0,36,13364,12204,11.07421875,11.25
41,478,628,-28,0,4,7789,8002,3.33984375,3.515625
42,549,594,-1,0,175,5120,5670,5.80078125,5.9765625
43,705,709,56,0,-46,6932,7216,4.5703125,4.74609375
44,624,628,32,0,-39,8210,8515,4.921875,5.09765625
45,694,695,-50,0,173,9148,10572,7.734375,7.91015625
46,637,657,56,0,-94,10182,10360,6.328125,6.50390625
47,738,483,16,0,-24,571,1470,2.8125,2.98828125
48,617,614,-51,0,23,10303,10310,6.85546875,7.03125
49,594,545,-30,0,-94,5345,4211,3.8671875,4.04296875
50,734,477,-32,0,111,12508,11286,13.7109375,13.88671875
51,665,548,12,0,112,7501,8407,6.85546875,7.03125
52,458,650,-35,0,-7,9712,8969,4.04296875,4.21875
53,717,738,37,0,-13,1084,2253,-1.0,0.703125
54,746,475,-56,0,109,6299,6401,5.625,5.80078125
55,616,537,38,0,-100,2227,3185,3.33984375,3.515625
56,626,534,-57,0,94,8678,8584,5.9765625,6.15234375
57,495,653,-4,0,115,6000,4720,4.04296875,4.21875
58,524,677,30,0,61,10295,10620,5.09765625,5.2734375
59,676,539,-15,0,36,5929,6693,4.5703125,4.74609375
60,712,684,-11,0,-81,1893,2142,2.98828125,3.1640625
61,528,471,59,0,-85,10790,11862,7.03125,7.20703125
62,547,741,-6,0,4,9464,9480,2.8125,2.98828125
63,475,476,-39,0,-21,3962,2640,-1.0,0.703125
64,746,540,-48,0,145,9553,9505,11.953125,12.12890625
65,545,604,48,0,-159,6788,7713,5.625,5.80078125
66,669,489,-16,0,-81,8359,7501,6.85546875,7.03125
67,536,657,43,0,59,13039,12859,8.26171875,8.4375
68,469,538,46,0,-90,9829,11197,6.6796875,6.85546875
69,665,528,5,0,148,11721,11802,14.4140625,14.58984375
70,498,653,44,0,-120,4155,3068,2.98828125,3.1640625
71,666,609,32,0,-32,9046,10182,6.328125,6.50390625
72,500,626,46,0,87,10457,10879,5.9765625,6.15234375
73,575,722,-23,0,-174,11201,10324,7.91015625,8.0859375
74,647,567,-48,0,81,10740,11158,8.4375,8.61328125
75,501,745,55,0,24,9852,9220,4.5703125,4.74609375
76,597,631,-52,0,-84,10501,11263,7.3828125,7.55859375
77,721,463,-51,0,24,13595,12199,12.83203125,13.0078125
78,458,670,-17,0,-89,12215,10885,5.44921875,5.625
79,633,616,20,0,63,13202,12378,9.66796875,9.84375
80,459,555,-44,0,-32,3606,3093,-1.0,0.703125
81,576,647,18,0,99,9881,10796,6.50390625,6.6796875
82,513,464,47,0,-152,11538,10742,11.6015625,11.77734375
83,513,647,-52,0,-173,11151,11404,7.03125,7.20703125
84,543,665,55,0,-156,9342,8512,5.80078125,5.9765625
85,477,642,14,0,55,7763,7614,3.1640625,3.33984375
86,545,467,-9,0,141,7837,8315,7.3828125,7.55859375
87,636,486,-43,0,-45,4452,3649,3.8671875,4.04296875
88,496,685,-59,0,-102,4859,3656,-1.0,0.703125
89,718,607,-42,0,-127,9103,8072,6.85546875,7.03125
90,597,621,43,0,-179,9737,9276,7.03125,7.20703125
91,714,668,52,0,80,2695,4091,3.33984375,3.515625
92,480,478,17,0,-150,10893,10233,9.140625,9.31640625
93,724,457,-33,0,-105,5314,6621,6.15234375,6.328125
94,664,527,49,0,-167,6433,7023,6.6796875,6.85546875
95,509,694,-22,0,57,7901,7096,3.515625,3.69140625
96,522,464,-9,0,131,2827,3152,4.04296875,4.21875
97,541,623,4,0,162,7993,7102,6.328125,6.50390625
98,472,700,15,0,19,3031,3430,-1.0,0.703125
99,590,558,3,0,86,6094,7247,4.74609375,4.921875
100,738,734,-12,0,-104,10816,10588,7.734375,7.91015625
101,612,516,-53,0,54,1177,2412,2.8125,2.98828125
102,621,720,6,0,-156,6531,7505,6.328125,6.50390625
103,672,563,24,0,64,9579,10766,7.55859375,7.734375
104,496,502,-52,0,7,13547,13890,10.1953125,10.37109375
105,669,609,-38,0,-116,12816,13873,12.12890625,12.3046875
106,654,728,29,0,96,3458,4722,3.33984375,3.515625
107,573,529,47,0,15,3878,4465,3.33984375,3.515625
108,700,647,40,0,-83,1416,2084,2.98828125,3.1640625
109,529,725,-44,0,-144,11065,11163,5.9765625,6.15234375
110,541,537,-14,0,16,10656,9983,6.328125,6.50390625
111,576,620,-22,0,121,4548,3658,4.21875,4.39453125
112,480,698,-7,0,2,5902,4398,-1.0,0.703125
113,616,600,4,0,177,9944,8616,8.4375,8.61328125
114,658,595,-2,0,-93,2196,2384,3.33984375,3.515625
115,669,497,-45,0,56,2951,1727,3.33984375,3.515625
116,643,722,-50,0,-177,8827,10270,6.6796875,6.85546875
117,731,583,13,0,67,1696,1898,2.98828125,3.1640625
118,509,658,48,0,64,13660,13040,8.4375,8.61328125
119,651,461,-4,0,54,10673,11476,10.546875,10.72265625
120,702,664,-22,0,107,11066,10177,8.4375,8.61328125
121,680,535,-31,0,61,8488,9308,6.85546875,7.03125
122,689,656,-22,0,102,7646,8571,6.15234375,6.328125
123,461,706,9,0,8,10640,12003,-1.0,0.703125
124,687,605,-37,0,-60,3958,3964,3.515625,3.69140625
125,532,721,39,0,-167,9177,9966,6.6796875,6.85546875
126,466,479,-39,0,35,12782,12517,9.66796875,9.84375
127,534,550,-57,0,-94,7954,7716,5.09765625,5.2734375
128,632,582,-58,0,-101,4495,3142,3.33984375,3.515625
129,522,572,-46,0,83,11995,12409,8.26171875,8.4375
130,601,629,-20,0,102,7290,8624,5.625,5.80078125
131,618,600,-6,0,-152,2063,2514,4.39453125,4.5703125
132,634,698,32,0,43,8020,7958,4.21875,4.39453125
133,485,530,14,0,-83,9301,9094,5.80078125,5.9765625
134,597,551,-60,0,119,7343,8786,4.5703125,4.74609375
135,471,537,-40,0,67,6208,6296,4.04296875,4.21875
136,511,649,-29,0,-77,9716,8509,4.39453125,4.5703125
137,701,477,10,0,-49,8307,7122,6.6796875,6.85546875
138,494,575,50,0,151,3162,2333,2.98828125,3.1640625
139,680,657,54,0,106,3429,4715,3.515625,3.69140625
140,666,567,-5,0,31,3417,2840,2.8125,2.98828125
141,634,696,47,0,-114,12671,11959,8.4375,8.61328125
142,742,476,33,0,170,8871,10220,12.83203125,13.0078125
143,545,546,-50,0,21,10762,12037,8.0859375,8.26171875
144,726,451,17,0,77,4031,5335,5.09765625,5.2734375
145,740,617,-20,0,71,9845,10885,8.0859375,8.26171875
146,539,690,-29,0,12,6852,7225,2.98828125,3.1640625
147,710,504,-7,0,128,8771,10225,10.8984375,11.07421875
148,497,576,-53,0,-125,12171,10914,7.20703125,7.3828125
149,588,576,-25,0,178,5885,5533,5.9765625,6.15234375
150,723,638,44,0,-111,6049,6846,4.921875,5.09765625
151,515,486,58,0,-173,12661,12981,12.48046875,12.65625
152,519,658,-30,0,63,7864,6611,3.8671875,4.04296875
153,537,490,-17,0,152,11061,10639,11.25,11.42578125
154,529,479,-4,0,179,12365,12969,15.46875,15.64453125
155,471,477,-56,0,44,8994,9151,5.9765625,6.15234375
156,731,724,-21,0,128,9758,11024,8.4375,8.61328125
157,634,599,15,0,-111,7913,9355,6.50390625,6.6796875
158,620,632,-52,0,-47,11858,11533,8.4375,8.61328125
159,628,736,-47,0,-51,10572,10590,6.15234375,6.328125
160,610,687,-6,0,27,3034,2634,1.58203125,1.7578125
161,509,526,58,0,104,10420,9588,6.6796875,6.85546875
162,451,677,37,0,4,7351,6921,2.8125,2.98828125
163,531,610,55,0,-84,11468,12562,7.55859375,7.734375
164,515,475,-54,0,119,3073,3866,3.1640625,3.33984375
165,724,731,-41,0,-150,9722,9407,7.03125,7.20703125
166,630,686,37,0,6,5347,4871,2.98828125,3.1640625
167,486,551,23,0,1,1451,2576,-1.0,0.703125
168,486,738,-29,0,46,13125,13818,6.85546875,7.03125
169,571,743,19,0,-44,9392,10620,4.04296875,4.21875
170,598,475,48,0,77,7353,8521,6.15234375,6.328125
171,623,689,16,0,176,1219,1226,4.5703125,4.74609375
172,621,694,2,0,-36,9096,9569,4.04296875,4.21875
173,450,641,-28,0,118,9837,10965,6.328125,6.50390625
174,690,543,44,0,-63,6652,6915,5.44921875,5.625
175,614,590,-47,0,-6,2159,1007,-1.0,0.703125
176,504,581,-5,0,-60,3213,3923,2.28515625,2.4609375
177,539,452,4,0,103,5011,6110,4.921875,5.09765625
178,532,625,13,0,-82,10002,11429,6.50390625,6.6796875
179,512,535,-20,0,-176,5898,6319,5.625,5.80078125
180,546,679,-53,0,124,13039,13477,8.4375,8.61328125
181,740,518,-58,0,105,5132,5692,4.5703125,4.74609375
182,541,716,15,0,-127,2771,3285,3.69140625,3.8671875
183,609,745,-22,0,-156,6702,5862,5.44921875,5.625
184,671,658,17,0,111,10667,11759,8.61328125,8.7890625
185,458,465,50,0,118,3002,4335,3.1640625,3.33984375
186,591,657,-36,0,122,8674,9600,6.15234375,6.328125
187,697,644,-30,0,-6,9153,8547,5.625,5.80078125
188,634,744,48,0,118,896,1709,2.63671875,2.8125
189,454,525,-59,0,-113,3654,3244,2.63671875,2.8125
190,574,488,2,0,31,12269,10989,9.66796875,9.84375
191,681,639,29,0,-179,10566,9915,9.31640625,9.4921875
192,540,743,44,0,-76,11633,11535,6.85546875,7.03125
193,464,601,-41,0,85,13175,14127,8.7890625,8.96484375
194,700,646,-49,0,-116,8041,6834,5.44921875,5.625
195,604,543,3,0,63,5094,3794,3.515625,3.69140625
196,630,719,-6,0,-161,2126,3387,4.921875,5.09765625
197,735,537,-44,0,-158,13320,12730,15.46875,15.64453125
198,664,475,-51,0,-27,13287,11950,12.12890625,12.3046875
199,661,638,-18,0,83,10276,11248,7.734375,7.91015625
200,601,647,-28,0,18,559,1313,-1.0,0.703125
201,727,450,-1,0,-64,9416,8178,8.7890625,8.96484375
202,642,726,29,0,1,4697,5915,-1.0,0.703125
203,729,468,-54,0,-13,9860,11050,10.1953125,10.37109375
204,688,609,-19,0,-93,2893,2780,3.515625,3.69140625
205,703,498,35,0,4,3933,3703,4.04296875,4.21875
206,476,606,56,0,-177,8740,8382,5.09765625,5.2734375
207,507,635,-54,0,-113,9706,8306,4.74609375,4.921875
208,589,566,-15,0,94,603,1569,2.8125,2.98828125
209,603,728,58,0,168,6517,7689,4.74609375,4.921875
210,728,650,19,0,49,5507,6944,-1.0,0.703125
211,453,515,-23,0,-83,6068,5964,3.515625,3.69140625
212,706,595,-7,0,176,1878,2199,5.44921875,5.625
213,523,565,-12,0,94,5711,6945,4.39453125,4.5703125
214,603,576,15,0,170,7464,6027,6.50390625,6.6796875
215,483,567,-12,0,178,3748,2872,4.5703125,4.74609375
216,475,493,-14,0,10,2070,3298,-1.0,0.703125
217,570,484,11,0,163,7416,7925,7.55859375,7.734375
218,583,507,-58,0,97,1975,1256,2.4609375,2.63671875
219,741,489,46,0,13,10890,10453,10.37109375,10.546875
220,488,616,17,0,-122,5204,6604,4.39453125,4.5703125
221,569,573,-3,0,-115,8208,9386,6.328125,6.50390625
222,615,600,-35,0,41,1189,1444,2.28515625,2.4609375
223,514,672,-28,0,-108,12642,12611,7.55859375,7.734375
224,522,739,32,0,-34,11189,11997,5.2734375,5.44921875
225,711,733,-9,0,-76,8364,8493,5.09765625,5.2734375
226,499,582,-54,0,-99,6750,7434,4.21875,4.39453125
227,500,523,6,0,-66,4791,4176,3.1640625,3.33984375
228,507,481,43,0,-151,11694,11888,13.0078125,13.18359375
229,654,706,29,0,-164,12853,14293,15.29296875,15.46875
230,666,610,-24,0,44,10374,11060,7.20703125,7.3828125
231,670,460,17,0,-69,2966,4170,4.04296875,4.21875
232,556,486,-56,0,134,2669,3637,4.39453125,4.5703125
233,589,614,-28,0,88,10101,9988,6.85546875,7.03125
234,475,729,-43,0,115,3710,3802,2.98828125,3.1640625
235,578,698,-6,0,112,6757,7998,5.09765625,5.2734375
236,675,633,-7,0,-15,9500,8904,5.2734375,5.44921875
237,612,725,-10,0,-159,674,1996,4.21875,4.39453125
238,698,687,-39,0,-161,7654,7120,6.328125,6.50390625
239,467,693,15,0,-93,1554,1015,2.4609375,2.63671875
240,503,727,34,0,151,12949,12076,7.20703125,7.3828125
241,725,559,17,0,10,10306,9440,7.55859375,7.734375
242,474,714,-1,0,-57,2616,3991,-1.0,0.703125
243,688,486,38,0,151,4303,4808,5.44921875,5.625
244,501,479,-38,0,152,13012,14253,15.46875,15.64453125
245,537,518,18,0,-60,1572,1946,2.4609375,2.63671875
246,470,509,42,0,-132,1509,2851,2.98828125,3.1640625
247,481,501,1,0,45,1572,2484,-1.0,0.703125
248,748,557,35,0,-126,3590,2520,4.39453125,4.5703125
249,745,640,-39,0,91,4807,4579,4.21875,4.39453125
250,546,706,9,0,-74,7442,6738,3.69140625,3.8671875
251,723,678,45,0,59,9850,10564,7.20703125,7.3828125
252,603,678,38,0,-180,5946,4433,2.98828125,3.1640625
253,583,719,-28,0,-127,10296,10441,6.328125,6.50390625
254,660,604,-5,0,-141,5177,4314,5.44921875,5.625
255,626,522,50,0,-123,1386,1401,2.8125,2.98828125
256,587,544,-30,0,-158,5918,5435,5.44921875,5.625
257,671,653,6,0,-148,12217,13589,14.23828125,14.4140625
258,584,625,45,0,23,4382,5512,-1.0,0.703125
259,454,599,50,0,-64,5273,4740,3.1640625,3.33984375
260,459,555,47,0,-91,3415,1926,-1.0,0.703125
261,511,584,-27,0,60,2137,2050,2.28515625,2.4609375
262,492,749,24,0,102,11864,11991,5.44921875,5.625
263,615,503,-10,0,29,7259,7460,5.09765625,5.2734375
264,474,632,-18,0,-179,8534,9471,6.50390625,6.6796875
265,503,672,9,0,114,8689,7368,4.74609375,4.921875
266,673,511,3,0,112,2892,2952,4.39453125,4.5703125
267,489,584,-46,0,-109,11766,13183,8.61328125,8.7890625
268,586,629,-22,0,129,9021,8492,6.50390625,6.6796875
269,498,671,-6,0,-9,12664,12014,5.44921875,5.625
270,644,484,18,0,41,2227,1196,2.8125,2.98828125
271,687,699,-19,0,-9,13286,12347,8.4375,8.61328125
272,743,470,-58,0,91,11618,12061,10.546875,10.72265625
273,583,673,34,0,-47,2741,1759,2.28515625,2.4609375
274,650,602,40,0,-149,9668,9644,8.7890625,8.96484375
275,743,685,9,0,11,8081,6619,-1.0,0.703125
276,740,601,-41,0,79,13453,14653,12.3046875,12.48046875
277,586,539,17,0,-76,8597,9609,6.328125,6.50390625
278,517,487,-35,0,-133,7987,7809,5.9765625,6.15234375
279,614,674,-17,0,-118,6302,7664,5.09765625,5.2734375
280,532,498,27,0,95,849,1467,2.4609375,2.63671875
281,738,583,-49,0,6,10181,11114,8.7890625,8.96484375
282,606,741,-14,0,-111,12955,13309,9.140625,9.31640625
283,493,601,32,0,-45,7852,8096,4.04296875,4.21875
284,483,496,5,0,3,8332,8616,4.74609375,4.921875
285,631,657,50,0,150,2869,2871,3.69140625,3.8671875
286,567,472,44,0,-69,6540,5162,4.74609375,4.921875
287,738,499,-54,0,-75,10008,9870,9.31640625,9.4921875
288,701,659,48,0,-174,7852,8053,6.6796875,6.85546875
289,455,489,36,0,-37,6475,5064,-1.0,0.703125
290,566,669,-5,0,-85,8854,9740,5.09765625,5.2734375
291,466,712,-36,0,-5,13635,13799,7.20703125,7.3828125
292,654,727,0,0,-87,8796,7584,5.09765625,5.2734375
293,495,504,-55,0,-66,12147,12993,9.66796875,9.84375
294,450,478,37,0,30,5493,6306,3.69140625,3.8671875
295,590,684,57,0,134,11224,11802,7.03125,7.20703125
296,620,743,39,0,-148,12660,13324,12.83203125,13.0078125
297,537,612,1,0,151,7683,8009,6.15234375,6.328125
298,667,648,18,0,46,4152,4518,2.8125,2.98828125
299,592,733,-41,0,-109,2486,1088,2.4609375,2.63671875
300,630,574,-55,0,-174,2796,3816,4.21875,4.39453125
301,496,654,-47,0,51,3123,4047,-1.0,0.703125
302,729,535,-29,0,164,6593,6441,7.734375,7.91015625
303,488,729,-7,0,-119,3648,4950,3.515625,3.69140625
304,694,642,55,0,127,10173,10697,7.734375,7.91015625
305,632,687,50,0,83,7399,8295,4.74609375,4.921875
306,621,703,48,0,139,5757,5619,4.21875,4.39453125
307,731,629,59,0,99,10669,9413,7.55859375,7.734375
308,561,521,45,0,-29,2479,1272,-1.0,0.703125
309,609,617,-51,0,43,2545,2879,2.63671875,2.8125
310,644,709,6,0,106,1332,1511,3.33984375,3.515625
311,700,570,36,0,-100,9222,7934,7.03125,7.20703125
312,531,570,-7,0,165,11807,11921,12.3046875,12.48046875
313,652,579,-41,0,51,5335,5639,4.21875,4.39453125
314,658,474,-10,0,162,1042,1069,4.39453125,4.5703125
315,485,494,-57,0,26,7381,8098,4.921875,5.09765625
316,492,544,-10,0,-170,11343,11387,11.6015625,11.77734375
317,713,535,40,0,45,2682,3996,-1.0,0.703125
318,613,675,16,0,-124,8215,6793,5.80078125,5.9765625
319,654,638,0,0,89,7807,8148,5.44921875,5.625
320,470,576,7,0,-134,7583,6629,5.2734375,5.44921875
321,551,690,52,0,48,3229,2925,2.4609375,2.63671875
322,607,700,-26,0,140,8466,8208,6.328125,6.50390625
323,534,588,-53,0,34,5575,4353,3.33984375,3.515625
324,607,662,48,0,-124,7563,6491,4.5703125,4.74609375
325,573,626,-32,0,95,1401,2175,2.8125,2.98828125
326,731,683,-47,0,168,5533,4815,5.80078125,5.9765625
327,710,599,-44,0,107,13521,13143,11.953125,12.12890625
328,483,548,56,0,2,13192,12894,8.96484375,9.140625
329,716,663,-34,0,-28,1056,1271,2.109375,2.28515625
330,742,715,22,0,115,3651,3727,4.39453125,4.5703125
331,459,455,-37,0,-12,4715,5264,3.515625,3.69140625
332,468,497,5,0,-178,7003,7102,6.50390625,6.6796875
333,462,469,-53,0,-138,1938,1774,2.63671875,2.8125
334,727,591,0,0,93,9632,10307,8.26171875,8.4375
335,484,587,-7,0,23,2325,3278,-1.0,0.703125
336,722,724,-38,0,-113,13360,14677,11.6015625,11.77734375
337,537,530,12,0,-113,10274,10347,8.0859375,8.26171875
338,505,702,50,0,-15,5354,4209,-1.0,0.703125
339,745,644,20,0,-62,6289,6084,4.5703125,4.74609375
340,741,482,-29,0,-120,9666,10598,10.8984375,11.07421875
341,716,713,-14,0,78,11642,12127,8.4375,8.61328125
342,456,705,29,0,-57,11278,12236,5.44921875,5.625
343,573,669,16,0,-2,4009,4055,1.93359375,2.109375
344,712,549,30,0,87,6608,6957,5.625,5.80078125
345,480,727,0,0,108,10374,11675,5.80078125,5.9765625
346,687,748,24,0,-52,4692,3596,2.8125,2.98828125
347,716,599,35,0,14,7329,7775,5.2734375,5.44921875
348,696,681,37,0,179,7302,5876,6.328125,6.50390625
349,576,589,39,0,-92,11420,10888,7.91015625,8.0859375
350,666,512,-8,0,125,8781,9832,8.96484375,9.140625
351,677,625,45,0,167,6143,6431,5.80078125,5.9765625
352,477,608,-46,0,25,13652,12452,8.26171875,8.4375
353,599,569,1,0,-77,6060,5223,4.04296875,4.21875
354,682,613,54,0,-11,10848,10455,7.91015625,8.0859375
355,644,502,-59,0,-16,4776,5156,4.39453125,4.5703125
356,633,687,-53,0,135,10443,11649,11.25,11.42578125
357,532,608,-28,0,22,11010,9540,5.625,5.80078125
358,598,606,-57,0,175,9420,10331,7.03125,7.20703125
359,678,716,-49,0,12,5934,6847,3.8671875,4.04296875
360,681,725,3,0,-83,2934,2072,3.1640625,3.33984375
361,527,691,-42,0,123,5662,5932,3.8671875,4.04296875
362,562,632,54,0,-123,1707,2467,2.8125,2.98828125
363,467,677,-35,0,-43,10647,11472,5.09765625,5.2734375
364,656,691,-49,0,-88,10632,9801,6.50390625,6.6796875
365,660,680,-27,0,-9,3312,4148,-1.0,0.703125
366,637,604,51,0,-127,9736,8804,5.9765625,6.15234375
367,733,668,55,0,-30,5353,6250,4.21875,4.39453125
368,490,632,22,0,-79,3130,3574,2.8125,2.98828125
369,475,676,5,0,117,12287,10929,6.85546875,7.03125
370,710,721,55,0,-101,13708,15116,9.4921875,9.66796875
371,633,600,40,0,-167,6740,7153,6.50390625,6.6796875
372,539,657,-25,0,6,2373,2053,1.58203125,1.7578125
373,481,496,36,0,-160,10765,11744,12.48046875,12.65625
374,624,536,32,0,144,4670,4505,4.921875,5.09765625
375,472,492,-7,0,174,6230,7057,7.03125,7.03125
376,665,741,10,0,174,11881,12499,13.0078125,13.18359375
377,583,545,52,0,93,2578,4066,-1.0,0.703125
378,640,617,-31,0,127,9279,8891,6.85546875,7.03125
379,694,498,36,0,145,10348,9532,10.8984375,11.07421875
380,626,742,-24,0,71,7447,7048,4.21875,4.39453125
381,458,646,-24,0,165,11233,12399,9.66796875,9.84375
382,655,745,34,0,-8,13136,14005,8.7890625,8.96484375
383,488,748,-11,0,-8,3070,4462,-1.0,0.703125
384,476,548,26,0,137,3637,3447,3.515625,3.69140625
385,738,617,51,0,23,6234,6507,4.921875,5.09765625
386,507,488,41,0,-120,12723,13579,10.72265625,10.8984375
387,635,549,23,0,101,12977,13886,13.0078125,13.18359375
388,707,709,8,0,-170,3155,2390,5.625,5.80078125
389,715,621,-6,0,116,12291,11962,12.65625,12.83203125
390,662,580,-47,0,55,3002,2960,3.1640625,3.33984375
391,500,633,29,0,6,6810,6359,2.98828125,3.1640625
392,612,726,-33,0,-173,7412,8538,6.328125,6.50390625
393,538,577,-47,0,-15,9900,10211,6.328125,6.50390625
394,667,460,3,0,-43,11739,11983,12.12890625,12.3046875
395,723,633,7,0,134,11452,12210,13.0078125,13.18359375
396,714,624,58,0,100,11699,11203,9.31640625,9.4921875
397,555,468,-44,0,-103,7883,8653,6.50390625,6.6796875
398,513,497,14,0,-34,7934,8326,4.921875,5.09765625
399,570,459,14,0,145,11701,12687,14.58984375,14.765625
400,657,717,-14,0,76,313,1650,2.4609375,2.63671875
401,485,580,17,0,-56,2217,2171,2.109375,2.28515625
402,530,570,30,0,54,12909,13062,9.31640625,9.4921875
403,459,505,49,0,-156,10863,10614,8.61328125,8.7890625
404,611,718,57,0,172,11466,12163,7.20703125,7.3828125
405,476,486,4,0,-8,6715,7092,3.8671875,4.04296875
406,563,595,54,0,56,8837,9192,5.625,5.80078125
407,476,637,-4,0,102,8279,9259,4.921875,5.09765625
408,549,738,-51,0,27,2705,4170,-1.0,0.703125
409,528,606,-8,0,122,12750,11510,9.31640625,9.4921875
410,701,505,23,0,179,7941,8046,8.96484375,9.140625
411,462,535,36,0,76,9076,9306,5.2734375,5.44921875
412,544,705,-31,0,159,10232,9743,7.734375,7.91015625
413,687,591,-35,0,-48,6213,6924,4.74609375,4.921875
414,566,638,8,0,-138,11585,10593,8.61328125,8.7890625
415,564,703,19,0,-168,7091,6450,6.50390625,6.6796875
416,744,663,23,0,-94,1838,2038,3.515625,3.69140625
417,565,655,-50,0,-53,3540,3585,2.63671875,2.8125
418,689,568,57,0,-154,8528,9088,7.55859375,7.734375
419,685,539,-38,0,-128,12182,12690,12.48046875,12.65625
420,553,538,56,0,94,13507,13081,10.546875,10.72265625
421,507,543,7,0,-28,10406,11254,6.15234375,6.328125
422,630,707,-46,0,-99,12152,10836,7.03125,7.20703125
423,560,521,33,0,-110,8642,8205,6.328125,6.50390625
424,565,650,50,0,33,8023,9012,-1.0,0.703125
425,615,521,47,0,72,6192,7435,-1.0,0.703125
426,639,474,-60,0,129,3996,2962,4.921875,5.09765625
427,470,735,19,0,-65,6525,7004,2.98828125,3.1640625
428,599,715,-6,0,-171,2240,1997,4.74609375,4.921875
429,569,674,-50,0,-74,1302,2656,-1.0,0.703125
430,588,454,-53,0,45,7763,7015,5.80078125,5.9765625
431,553,553,-59,0,-147,3344,3819,3.33984375,3.515625
432,708,727,-22,0,-40,13233,11982,8.0859375,8.26171875
433,570,479,-43,0,-176,2095,3563,4.21875,4.39453125
434,643,705,37,0,14,5620,5225,3.1640625,3.33984375
435,743,731,-52,0,-139,3713,2649,3.8671875,4.04296875
436,650,716,31,0,1,9670,8386,-1.0,0.703125
437,631,721,28,0,15,7439,7735,3.515625,3.69140625
438,546,520,48,0,-71,10232,11596,7.734375,7.91015625
439,514,504,43,0,44,5851,6460,4.04296875,4.21875
440,640,487,-60,0,32,8159,9225,6.6796875,6.85546875
441,660,580,8,0,179,12462,11814,14.765625,14.94140625
442,739,625,12,0,55,2344,2583,2.8125,2.98828125
443,649,480,17,0,-174,13103,13093,17.9296875,18.10546875
444,653,534,-59,0,-113,9637,8958,7.20703125,7.3828125
445,609,537,-5,0,-128,12051,13134,13.7109375,13.88671875
446,632,488,8,0,75,5434,5403,4.74609375,4.921875
447,552,498,-2,0,53,7518,8455,5.2734375,5.44921875
448,540,652,-25,0,130,9193,9326,6.328125,6.50390625
449,578,649,-40,0,148,4947,4722,5.625,5.80078125
450,503,508,-29,0,76,11135,10468,7.734375,7.91015625
451,538,570,-39,0,-100,1590,1874,2.4609375,2.63671875
452,617,658,31,0,-23,8456,9290,4.74609375,4.921875
453,690,680,17,0,-109,12315,12277,11.42578125,11.6015625
454,521,743,-57,0,46,8722,9198,4.74609375,4.921875
455,583,670,-23,0,130,12455,13476,11.42578125,11.6015625
456,525,588,34,0,81,9044,10562,5.80078125,5.9765625
457,467,453,-39,0,-37,11108,12630,9.4921875,9.66796875
